bedrooms,bathrooms,square_feet,location,year_built,garage,has_pool,property_type,num_floors,has_basement,price,price_category
1,1,793,Harlem,1986,1,1,Condo,3,1,523132,Low
1,1,3895,Brooklyn,2001,0,0,House,1,1,955322,High
5,2,3046,Staten Island,2013,1,0,House,1,1,982647,High
5,3,2927,Brooklyn,1999,1,0,House,2,0,1043007,High
4,2,3627,Manhattan,1994,0,1,Apartment,2,0,1114954,High
3,3,1633,Bronx,1988,0,0,Apartment,3,1,666641,Low
1,4,1999,Manhattan,1997,0,1,House,1,0,821716,Medium
5,2,3119,Queens,2015,1,1,House,3,1,1098306,High
1,1,2799,Queens,2021,0,1,House,2,0,775021,Medium
5,4,3795,Bronx,2009,0,1,House,3,1,1189742,High
2,3,2631,Brooklyn,1990,0,0,Apartment,1,1,846508,Medium
1,2,1401,Queens,2012,1,1,House,3,1,677261,Low
2,3,1152,Staten Island,2019,0,0,House,1,1,514102,Low
1,3,2047,Bronx,1985,0,1,House,2,1,723563,Low
3,2,2146,Manhattan,2022,0,1,House,2,1,899536,Medium
4,2,1329,Staten Island,2018,1,0,Condo,3,0,659153,Low
6,3,3160,Harlem,2001,0,1,Condo,3,0,1132399,High
6,3,1612,Bronx,2018,0,1,House,1,0,881766,Medium
6,4,770,Staten Island,1998,1,0,Apartment,3,1,731029,Low
2,1,1449,Bronx,2001,1,0,Condo,3,0,544596,Low
5,3,1393,Manhattan,2010,0,1,Apartment,1,0,851182,Medium
6,1,2188,Brooklyn,2021,0,1,Condo,2,0,903501,Medium
3,4,724,Bronx,2004,1,1,Condo,3,1,625514,Low
6,1,774,Queens,2020,0,0,House,3,0,696464,Low
1,1,3151,Manhattan,2009,0,1,House,2,0,913530,Medium
2,4,2400,Manhattan,1983,1,0,House,1,0,894697,Medium
1,3,3358,Staten Island,2005,0,1,Apartment,3,1,863111,Medium
1,1,705,Queens,1986,1,0,Apartment,1,1,366813,Low
1,3,2570,Staten Island,2019,1,0,Apartment,3,1,680208,Low
4,3,2260,Harlem,1991,0,1,House,1,1,915367,Medium
4,2,3175,Manhattan,1980,1,1,Condo,3,1,1162329,High
5,3,637,Bronx,1985,1,0,Condo,1,1,624140,Low
2,3,994,Harlem,1980,0,0,Condo,1,1,560136,Low
3,1,1520,Queens,1987,0,1,House,3,0,696888,Low
3,3,3124,Manhattan,2012,1,0,Condo,3,1,1082915,High
3,3,2090,Queens,1983,1,1,Condo,3,1,865240,Medium
1,2,1321,Harlem,2019,0,1,Apartment,3,1,561262,Low
4,2,2630,Bronx,1985,0,0,Apartment,2,1,837501,Medium
2,1,2962,Brooklyn,1982,1,1,House,3,1,928265,Medium
1,1,1908,Staten Island,1994,0,1,Condo,1,1,550128,Low
4,2,2629,Staten Island,1985,1,0,House,3,1,896761,Medium
4,2,2303,Harlem,1985,0,1,Apartment,3,1,867619,Medium
6,4,3935,Manhattan,2016,1,0,Condo,2,0,1340300,High
6,3,2233,Manhattan,2006,1,0,Condo,2,0,1042319,High
2,1,2052,Bronx,2021,1,1,Apartment,2,0,669663,Low
2,1,964,Manhattan,2020,0,1,Condo,1,1,642183,Low
2,3,2828,Manhattan,1984,1,0,House,2,0,954472,High
1,3,1333,Manhattan,2018,0,0,Condo,2,0,622940,Low
5,1,3523,Queens,1996,0,1,Apartment,3,0,1063652,High
2,2,3641,Queens,2002,1,1,Apartment,1,1,971511,High
6,2,3308,Brooklyn,1996,0,0,House,3,1,1172080,High
5,3,843,Queens,2020,0,1,House,1,1,727763,Low
1,1,912,Staten Island,2002,1,1,Apartment,1,1,404138,Low
5,3,675,Harlem,2018,1,1,House,2,0,756107,Low
3,2,2909,Brooklyn,2012,0,1,Apartment,3,0,929559,Medium
5,4,830,Manhattan,1981,1,1,House,2,0,871334,Medium
2,4,3350,Staten Island,1989,1,1,Apartment,1,1,933991,Medium
1,2,3293,Brooklyn,1998,1,1,House,1,0,915189,Medium
2,3,3980,Harlem,2019,0,0,House,1,1,1049420,High
6,4,2011,Brooklyn,1988,1,0,House,2,0,1020852,High
3,2,3404,Staten Island,1994,0,0,House,1,1,938869,Medium
6,1,1948,Brooklyn,2022,1,1,Condo,3,1,998082,High
2,3,1441,Staten Island,2003,0,0,Apartment,3,1,567442,Low
2,3,3526,Brooklyn,1991,1,1,Apartment,2,0,985523,High
2,4,2079,Brooklyn,2001,1,1,Condo,2,0,857364,Medium
4,3,1115,Brooklyn,1997,0,1,House,3,1,804110,Medium
3,4,3089,Staten Island,1981,1,0,House,2,0,959101,High
2,4,2172,Brooklyn,1994,1,0,Apartment,3,1,821112,Medium
2,2,3230,Harlem,2021,1,0,Apartment,3,0,863136,Medium
6,4,2909,Harlem,2018,1,1,Apartment,2,0,1130126,High
6,1,3396,Queens,1988,0,0,Condo,2,0,1068232,High
2,3,1418,Queens,2001,1,1,Apartment,2,1,649746,Low
1,4,3649,Queens,1996,0,1,Condo,3,1,990374,High
4,3,3514,Queens,1993,0,1,Condo,2,0,1077044,High
6,4,1207,Queens,2010,0,0,Apartment,2,1,810299,Medium
1,2,3557,Harlem,2020,1,1,Apartment,3,0,915390,Medium
4,1,3898,Manhattan,1986,1,1,Apartment,2,0,1171014,High
2,3,1122,Brooklyn,2014,0,1,House,1,1,685776,Low
3,2,2401,Harlem,2013,0,1,House,1,1,857596,Medium
5,3,1812,Harlem,1982,0,0,House,2,0,848370,Medium
5,2,3880,Bronx,1981,1,0,Apartment,3,1,1115538,High
2,1,1636,Manhattan,2006,0,1,Condo,3,0,713857,Low
6,4,761,Staten Island,1981,1,1,Condo,2,1,774713,Medium
1,2,2116,Manhattan,2020,0,1,House,2,1,814697,Medium
3,3,2652,Bronx,1984,1,0,Condo,3,0,880565,Medium
4,3,2631,Harlem,2000,0,1,House,3,0,962597,High
2,2,801,Manhattan,1986,1,1,Condo,3,0,670343,Low
3,1,3063,Brooklyn,2004,1,0,Apartment,2,1,896413,Medium
3,1,1635,Queens,1980,1,1,Apartment,3,1,720083,Low
6,4,1547,Brooklyn,1988,0,1,Condo,2,0,967283,High
4,4,2020,Manhattan,1981,1,1,House,1,1,990725,High
3,3,1964,Harlem,1982,0,0,Apartment,1,1,728444,Low
6,3,1351,Harlem,2016,1,0,Condo,2,0,821757,Medium
1,4,1549,Bronx,1983,1,1,House,2,1,684695,Low
6,4,3020,Staten Island,2000,1,1,Condo,2,1,1108837,High
1,4,1848,Brooklyn,2005,1,1,House,2,1,822191,Medium
1,2,1805,Bronx,2016,0,0,Condo,3,0,581366,Low
3,4,1920,Staten Island,1993,1,0,Condo,1,0,735036,Low
6,2,1930,Queens,1989,0,0,Apartment,2,1,844124,Medium
1,2,1030,Brooklyn,2005,1,1,House,2,0,610510,Low
4,4,3337,Harlem,1989,1,1,Apartment,2,1,1128094,High
3,1,2765,Brooklyn,2016,0,1,Apartment,2,0,856578,Medium
6,1,1187,Harlem,1997,0,1,Apartment,2,0,765003,Low
6,3,3717,Harlem,2006,0,0,Condo,3,0,1161929,High
5,4,2874,Queens,1996,0,1,Condo,2,1,1110162,High
6,3,3965,Queens,1989,0,0,Apartment,2,0,1149606,High
3,4,1863,Manhattan,1990,0,1,House,2,0,934519,Medium
4,3,2995,Staten Island,2003,0,1,Condo,2,0,925519,Medium
6,2,740,Bronx,1998,0,0,Apartment,2,1,654652,Low
5,4,803,Queens,1995,1,0,Condo,2,0,730428,Low
3,1,1603,Manhattan,2002,0,1,Apartment,2,1,778292,Medium
1,4,2265,Staten Island,1991,1,0,Condo,1,0,686631,Low
2,3,1460,Staten Island,1998,0,0,Apartment,1,0,551822,Low
2,3,1444,Brooklyn,2004,0,0,House,2,1,667938,Low
1,3,3642,Manhattan,1982,0,1,House,1,0,1033375,High
6,3,3940,Manhattan,1992,0,0,House,2,0,1328969,High
2,3,2960,Brooklyn,2000,1,1,House,2,0,986262,High
2,3,2538,Bronx,2001,0,1,House,3,0,823728,Medium
1,1,736,Queens,2008,0,0,Apartment,3,0,389412,Low
6,3,2251,Harlem,2022,0,0,Condo,2,0,932889,Medium
6,1,2998,Brooklyn,2004,0,0,Apartment,2,0,968461,High
1,4,3832,Queens,2002,0,1,House,3,1,1057028,High
6,2,2290,Harlem,1991,0,1,Apartment,2,1,973146,High
6,1,2820,Manhattan,2002,1,1,Apartment,3,0,1118522,High
3,4,1753,Brooklyn,1984,0,0,Apartment,2,1,749668,Low
3,2,678,Harlem,2008,1,1,Apartment,3,1,606985,Low
1,1,1578,Bronx,1984,1,0,House,1,1,513798,Low
4,1,1168,Queens,2018,0,0,Apartment,3,0,556730,Low
2,4,3510,Queens,2014,0,1,Apartment,2,1,973842,High
3,3,2704,Queens,2014,0,0,Apartment,1,1,864483,Medium
2,1,3010,Manhattan,1996,1,1,House,2,0,973017,High
5,1,733,Harlem,2009,0,0,Apartment,3,1,619223,Low
1,4,2661,Queens,1981,1,1,Condo,2,1,846124,Medium
4,3,882,Staten Island,1994,0,0,House,1,0,576156,Low
5,2,3453,Queens,2002,0,1,House,1,0,1098230,High
5,3,726,Manhattan,2021,1,0,Apartment,3,0,768451,Medium
6,3,2626,Brooklyn,2005,0,0,House,2,1,1105839,High
5,4,2395,Queens,1990,0,1,Condo,1,1,973804,High
1,3,2449,Queens,2003,0,0,Condo,2,1,767168,Medium
3,4,817,Brooklyn,1988,1,0,Condo,3,0,702802,Low
1,2,1344,Harlem,1993,1,1,House,1,1,620922,Low
3,1,3327,Harlem,2003,1,0,House,1,0,912620,Medium
5,1,3644,Staten Island,1986,1,0,Condo,3,0,1032418,High
5,4,859,Manhattan,1989,0,1,House,1,0,821930,Medium
4,4,1841,Brooklyn,2012,1,0,House,1,1,900313,Medium
3,3,2443,Manhattan,2012,1,1,House,1,0,1012482,High
5,3,2281,Harlem,2006,0,0,House,3,0,955432,High
6,1,2112,Brooklyn,1987,1,1,House,1,1,977944,High
2,1,2066,Bronx,1993,0,1,Apartment,2,0,631906,Low
4,1,698,Staten Island,1986,0,0,House,1,0,508719,Low
1,4,781,Bronx,1997,1,1,Apartment,1,1,508312,Low
4,2,2816,Harlem,2005,0,1,Apartment,1,1,936291,Medium
2,2,2880,Brooklyn,2020,1,0,Condo,3,0,871160,Medium
3,4,1555,Harlem,1994,0,0,House,2,0,728976,Low
1,3,1716,Brooklyn,2012,1,1,House,3,1,755638,Low
1,2,1071,Manhattan,1990,1,1,Apartment,3,0,649002,Low
3,3,2139,Brooklyn,1998,0,1,Apartment,1,0,822298,Medium
4,1,1708,Harlem,2021,1,1,Condo,3,1,815846,Medium
5,1,1278,Manhattan,1997,1,1,Apartment,1,0,836147,Medium
4,3,2142,Manhattan,2001,1,0,Apartment,2,1,926092,Medium
2,1,980,Brooklyn,2015,1,0,House,2,0,542895,Low
6,4,1855,Manhattan,1997,0,0,House,2,0,1025078,High
5,3,2898,Harlem,1997,1,1,Apartment,1,0,1032889,High
4,3,3756,Staten Island,2001,0,0,Condo,3,0,1036610,High
6,3,2966,Bronx,2004,0,0,Condo,2,0,1008841,High
6,2,2840,Brooklyn,2010,0,0,House,3,0,1088341,High
3,3,2258,Manhattan,1988,1,1,Condo,2,1,983952,High
2,3,3584,Manhattan,2017,0,0,Apartment,1,1,1034398,High
2,3,3248,Harlem,1998,1,1,House,1,1,992323,High
2,2,3254,Manhattan,2004,0,1,House,1,0,986500,High
5,1,3971,Manhattan,1994,0,1,Apartment,2,0,1205960,High
1,2,2180,Staten Island,1984,1,0,House,3,0,646623,Low
5,4,1364,Brooklyn,1990,0,0,House,1,1,858653,Medium
4,3,3532,Brooklyn,1992,1,0,Condo,3,0,1125084,High
6,4,1590,Harlem,2013,1,1,House,3,0,974622,High
6,2,2186,Staten Island,1987,1,0,Condo,2,0,860506,Medium
1,1,3153,Staten Island,2004,0,1,Condo,3,1,752476,Low
4,1,2712,Staten Island,2006,1,1,House,1,1,919977,Medium
1,3,2869,Brooklyn,1990,1,0,House,1,1,833191,Medium
6,1,1065,Queens,1997,1,0,Apartment,3,0,713249,Low
5,2,2719,Harlem,1989,0,1,House,1,0,1007686,High
2,2,1487,Harlem,2012,1,1,House,2,1,684325,Low
6,1,3121,Bronx,2015,1,0,House,1,0,1047704,High
3,3,3302,Staten Island,1996,0,1,House,3,0,990501,High
2,3,618,Staten Island,1984,0,0,Apartment,3,0,406169,Low
6,2,3169,Brooklyn,2002,1,1,House,3,1,1205851,High
5,1,1383,Harlem,1982,1,0,House,3,1,815239,Medium
1,2,2306,Brooklyn,2018,1,1,House,2,1,803712,Medium
2,2,1014,Bronx,2016,1,0,Condo,3,1,564992,Low
5,4,963,Manhattan,1989,1,1,Apartment,1,0,852485,Medium
4,2,3175,Brooklyn,2006,0,0,Condo,2,1,1023895,High
3,3,1703,Bronx,1986,0,1,House,1,1,726864,Low
2,1,1395,Brooklyn,2008,1,0,House,3,1,636222,Low
1,1,1813,Brooklyn,2018,1,1,Apartment,2,0,658124,Low
4,4,1771,Brooklyn,1985,1,1,Condo,2,0,927983,Medium
5,4,2298,Queens,1988,1,0,Condo,1,1,939813,Medium
3,3,1042,Queens,1987,0,1,House,1,0,651679,Low
1,4,2912,Staten Island,1993,1,1,Condo,3,1,881662,Medium
5,2,1249,Queens,2017,1,1,Condo,2,1,765684,Low
5,2,1108,Bronx,1988,0,1,House,3,1,727445,Low
2,3,3972,Brooklyn,1990,1,0,House,2,0,1062725,High
2,1,1065,Queens,1990,0,1,Condo,1,0,511978,Low
1,3,3012,Harlem,2019,1,0,House,3,1,890207,Medium
6,4,2022,Brooklyn,2014,1,0,Apartment,2,0,945475,High
6,1,3140,Manhattan,1990,0,0,House,1,0,1115099,High
5,1,3189,Staten Island,2015,1,0,Condo,1,1,956693,High
2,1,2439,Queens,1982,1,1,Condo,3,0,778995,Medium
3,4,2103,Harlem,1998,1,0,House,3,1,866337,Medium
3,2,3839,Harlem,1987,0,1,Apartment,2,0,1055874,High
5,2,2226,Brooklyn,2007,0,0,House,3,0,918636,Medium
2,4,1714,Manhattan,1980,1,0,Apartment,1,1,766583,Low
1,4,1322,Staten Island,2019,0,0,Apartment,3,1,563818,Low
1,3,1441,Staten Island,2009,1,0,Apartment,3,0,533931,Low
1,3,2947,Manhattan,2020,0,1,Apartment,2,1,854292,Medium
3,2,2821,Queens,2017,1,0,Apartment,2,0,839691,Medium
2,4,1245,Queens,1990,0,1,Apartment,1,1,616606,Low
2,3,623,Brooklyn,2008,1,0,Condo,1,0,514630,Low
3,4,3872,Bronx,2010,1,0,Apartment,3,0,1042886,High
1,4,1330,Brooklyn,1989,0,0,Apartment,2,1,600282,Low
1,2,606,Brooklyn,2014,1,0,Condo,2,0,457055,Low
5,2,3677,Brooklyn,2019,0,0,Apartment,1,0,1080466,High
6,4,3832,Manhattan,2008,0,1,Condo,2,0,1355404,High
4,1,2220,Staten Island,2016,1,0,Apartment,3,1,727013,Low
6,1,3525,Staten Island,1981,1,1,Condo,2,0,1105772,High
2,4,1871,Bronx,1980,0,0,House,1,0,682725,Low
2,2,765,Queens,2011,1,0,Condo,2,1,553702,Low
2,1,1027,Brooklyn,2003,1,1,House,2,0,637762,Low
6,2,2792,Manhattan,1981,1,0,Condo,1,0,1050194,High
4,1,2134,Manhattan,1982,0,0,House,3,1,910640,Medium
5,4,1532,Brooklyn,1988,0,0,House,3,0,897720,Medium
6,3,3156,Manhattan,2003,1,1,Condo,1,1,1216113,High
4,3,3554,Manhattan,1991,0,1,Apartment,2,0,1162039,High
1,2,3891,Brooklyn,2013,0,1,House,2,0,1017976,High
1,2,3292,Bronx,2013,0,0,Condo,1,1,784170,Medium
2,1,2199,Manhattan,2002,1,0,House,3,1,839259,Medium
3,4,2723,Staten Island,1998,1,0,Condo,3,1,893433,Medium
2,1,2266,Harlem,2011,1,0,House,3,1,778274,Medium
3,4,1423,Staten Island,2007,1,0,Condo,3,1,726787,Low
4,4,1942,Harlem,2005,0,1,Apartment,3,1,879309,Medium
1,2,1661,Harlem,1991,0,0,House,3,0,621848,Low
6,3,1165,Staten Island,2022,1,1,Apartment,3,1,819992,Medium
3,3,2265,Brooklyn,2010,1,1,Condo,1,1,939520,Medium
4,2,2137,Harlem,1990,0,0,Apartment,2,0,763976,Low
1,3,3917,Staten Island,2019,1,0,Apartment,3,0,879937,Medium
6,2,1763,Queens,1983,1,0,Condo,2,0,843045,Medium
3,1,1881,Manhattan,1997,1,1,Condo,1,1,853281,Medium
2,4,3264,Bronx,2008,1,1,Apartment,1,1,906741,Medium
2,3,3028,Harlem,2018,1,1,Condo,2,1,957292,High
2,3,3495,Staten Island,2010,1,1,Condo,1,1,927565,Medium
4,1,1808,Brooklyn,2007,0,1,Condo,1,1,785682,Medium
2,1,902,Harlem,2006,0,0,Apartment,1,0,448098,Low
5,3,2117,Bronx,2009,1,1,House,2,0,923627,Medium
1,3,1355,Brooklyn,2021,1,0,Apartment,3,0,585754,Low
4,2,763,Bronx,1990,0,1,House,2,0,593671,Low
6,2,2267,Bronx,1993,0,0,House,3,1,936075,Medium
2,3,1826,Manhattan,1983,1,1,House,2,1,892408,Medium
1,2,1833,Harlem,2015,1,1,House,3,0,737591,Low
3,1,2482,Harlem,1980,1,1,Apartment,1,0,827817,Medium
2,4,2748,Harlem,2018,0,1,Apartment,1,0,831942,Medium
1,2,1497,Bronx,2016,1,1,Apartment,2,0,553362,Low
5,4,1382,Queens,2012,1,0,House,3,0,832542,Medium
3,2,2594,Queens,2000,0,1,Apartment,1,0,824011,Medium
5,3,2184,Queens,2003,0,0,Apartment,1,1,877970,Medium
6,2,3015,Brooklyn,2019,1,0,House,2,0,1112973,High
1,4,3910,Manhattan,1992,1,0,House,2,1,1143286,High
5,4,1326,Brooklyn,2013,0,0,Condo,1,0,866995,Medium
6,3,3962,Harlem,2017,1,1,Condo,2,0,1294150,High
1,4,3019,Harlem,2008,1,1,Apartment,1,0,865875,Medium
1,3,3509,Staten Island,2015,0,1,Apartment,1,1,828493,Medium
5,3,2054,Harlem,2019,1,1,Apartment,1,1,912207,Medium
1,4,2927,Queens,1984,0,0,Apartment,2,0,842353,Medium
2,1,2963,Manhattan,1999,1,1,House,2,1,945668,High
1,4,2612,Queens,2008,0,0,House,3,1,805555,Medium
4,4,1700,Manhattan,1990,0,0,Condo,3,1,939092,Medium
6,2,1415,Brooklyn,1987,0,0,House,1,0,805671,Medium
1,4,750,Harlem,2007,0,0,House,2,1,555424,Low
4,2,1608,Brooklyn,2020,1,0,Apartment,3,0,789282,Medium
1,2,2119,Queens,1997,0,1,Condo,3,1,660686,Low
1,4,1920,Bronx,2009,1,0,House,1,1,665522,Low
5,3,1268,Manhattan,1993,0,0,House,1,1,834108,Medium
2,1,1006,Harlem,1988,0,1,Condo,2,1,571498,Low
6,4,2934,Staten Island,1989,0,0,Apartment,3,1,1033877,High
2,4,3564,Bronx,2004,1,1,Apartment,1,0,963115,High
3,3,1091,Brooklyn,2006,0,1,Apartment,3,1,699696,Low
5,2,1632,Manhattan,1981,1,0,House,2,0,881757,Medium
5,3,2541,Bronx,1982,0,0,House,2,1,968549,High
2,3,1755,Staten Island,2008,1,0,Condo,3,0,700079,Low
5,2,1700,Bronx,2016,1,1,House,2,1,854207,Medium
2,4,3385,Staten Island,2006,1,0,Apartment,1,1,888736,Medium
5,3,2778,Brooklyn,1983,1,0,Apartment,2,0,997842,High
1,3,1596,Manhattan,2014,1,0,House,2,0,691413,Low
2,4,2511,Brooklyn,2006,1,1,House,1,1,935024,Medium
2,4,2035,Manhattan,1998,0,1,Apartment,2,1,819205,Medium
4,1,1713,Bronx,1989,1,0,House,3,1,754550,Low
5,3,3145,Brooklyn,2005,0,1,House,1,1,1118062,High
5,1,3269,Manhattan,1986,0,0,Condo,1,1,1106386,High
2,2,1488,Harlem,2006,1,0,Condo,3,0,649802,Low
1,4,953,Staten Island,2009,1,0,House,3,1,532324,Low
1,4,2918,Manhattan,1991,0,1,Apartment,1,0,931012,Medium
6,1,2015,Harlem,2019,0,1,Apartment,3,1,883862,Medium
1,3,1031,Brooklyn,1984,1,1,House,1,0,615341,Low
5,2,1338,Brooklyn,1992,0,1,House,1,0,792599,Medium
4,3,3119,Bronx,2020,0,1,Condo,1,1,995321,High
2,3,2379,Staten Island,1983,1,0,Apartment,1,1,712313,Low
3,1,1931,Manhattan,1981,0,1,Apartment,1,1,775626,Medium
4,3,1107,Brooklyn,2016,1,0,Condo,1,1,746676,Low
3,1,654,Manhattan,2013,1,1,Apartment,1,0,616691,Low
4,4,2684,Queens,1985,0,0,Condo,3,0,959273,High
1,4,1499,Staten Island,2005,0,0,Apartment,3,0,548830,Low
5,4,2702,Staten Island,1990,0,0,House,3,1,995268,High
3,2,1123,Harlem,2021,1,1,Condo,1,0,666895,Low
4,2,3562,Queens,1980,0,0,Condo,3,0,1034067,High
5,3,1062,Staten Island,2013,0,1,Apartment,2,1,683400,Low
3,1,1296,Queens,2000,1,1,Condo,3,1,666772,Low
2,3,2101,Manhattan,1989,0,1,Condo,3,1,920603,Medium
4,4,2372,Queens,1984,0,0,Apartment,3,1,903754,Medium
2,3,1315,Bronx,2005,1,1,House,1,0,648237,Low
1,3,1834,Harlem,1998,1,1,Apartment,2,0,631134,Low
2,3,3897,Queens,2000,0,0,Apartment,2,1,948053,High
2,4,3678,Manhattan,2013,1,0,Apartment,2,1,1097210,High
6,1,3379,Staten Island,2008,0,0,Condo,1,0,1001368,High
4,3,2446,Bronx,2017,1,0,House,3,1,887199,Medium
1,4,1588,Queens,1994,1,0,Condo,1,1,618340,Low
2,2,2428,Harlem,2019,1,1,Apartment,2,0,775186,Medium
5,1,811,Harlem,1995,0,1,Condo,1,0,649805,Low
3,4,3860,Manhattan,1997,1,1,House,2,0,1239945,High
2,3,3746,Bronx,1980,1,1,Apartment,2,0,995456,High
1,4,1353,Bronx,1990,1,0,House,2,0,581783,Low
2,1,3785,Bronx,2015,1,0,Apartment,1,0,848319,Medium
3,3,3822,Queens,2011,0,0,Apartment,3,0,986657,High
1,2,1035,Manhattan,2007,1,0,Apartment,3,1,584543,Low
4,2,2501,Manhattan,1985,0,0,House,3,1,974417,High
1,2,683,Manhattan,1986,0,1,Apartment,3,0,560486,Low
4,4,1835,Brooklyn,2019,1,0,Condo,3,0,881977,Medium
1,1,1378,Staten Island,2003,0,0,Apartment,2,0,413876,Low
3,2,1433,Manhattan,1989,1,1,Apartment,3,0,780361,Medium
3,3,3108,Brooklyn,2009,0,0,Apartment,2,1,958478,High
1,3,2560,Brooklyn,1996,1,0,Condo,3,0,822785,Medium
2,3,776,Bronx,1987,0,1,Condo,1,1,509594,Low
3,4,2406,Staten Island,1991,0,1,House,1,0,832545,Medium
4,1,2959,Bronx,2005,1,0,Apartment,2,0,870985,Medium
4,1,2317,Staten Island,1996,1,1,House,2,0,843263,Medium
5,2,3830,Bronx,2014,0,1,House,2,1,1136030,High
6,1,2324,Harlem,1984,0,1,Apartment,2,1,933310,Medium
6,3,785,Queens,1990,1,0,Apartment,3,1,740035,Low
6,3,2094,Staten Island,1995,0,0,Condo,2,0,868153,Medium
4,4,2579,Harlem,2021,0,1,Condo,2,1,1009454,High
5,3,1932,Brooklyn,2009,0,1,House,1,0,894141,Medium
6,1,845,Brooklyn,2019,1,1,Apartment,3,1,804919,Medium
6,3,2452,Staten Island,1985,0,0,House,3,0,977368,High
1,2,3664,Bronx,1999,1,1,Condo,3,0,922077,Medium
1,4,983,Queens,1999,1,1,House,3,0,616552,Low
1,4,3713,Queens,2003,0,0,Apartment,1,1,915825,Medium
2,1,884,Manhattan,2006,1,1,House,1,1,644188,Low
6,3,3627,Staten Island,1982,1,0,House,1,1,1123437,High
2,3,1587,Queens,2003,1,1,Apartment,1,0,632510,Low
5,1,899,Bronx,1989,1,0,Apartment,3,1,607910,Low
4,1,1500,Bronx,2004,1,1,Apartment,3,1,721142,Low
6,2,2059,Brooklyn,2007,1,0,Condo,1,0,896105,Medium
4,1,1992,Queens,1997,1,0,House,3,1,819979,Medium
1,3,3521,Queens,2021,1,1,House,1,1,959926,High
6,2,3133,Bronx,1993,0,0,Apartment,2,0,1016002,High
3,4,3083,Brooklyn,1980,1,1,Apartment,2,1,1002199,High
2,3,1405,Queens,1999,0,1,Condo,1,1,650095,Low
2,4,2828,Bronx,2004,1,1,Apartment,3,1,886067,Medium
6,4,3530,Brooklyn,1991,1,1,Condo,2,1,1313972,High
1,4,2521,Brooklyn,2018,0,0,Condo,2,0,783448,Medium
2,3,1476,Bronx,1988,0,0,Condo,2,1,591743,Low
1,4,1293,Brooklyn,1988,0,1,Apartment,1,1,638950,Low
5,3,2987,Harlem,2021,0,0,House,2,1,1034233,High
4,4,3138,Harlem,2020,0,0,Apartment,3,0,1008866,High
3,1,3142,Brooklyn,2004,0,1,House,1,0,967438,High
4,1,2596,Manhattan,2009,1,0,Apartment,1,0,893405,Medium
4,3,1329,Brooklyn,2019,0,0,Condo,2,0,759173,Low
5,4,1786,Queens,2007,1,1,House,2,0,927069,Medium
2,4,2181,Brooklyn,1981,0,0,Apartment,1,0,775702,Medium
3,4,3103,Queens,2004,0,0,Apartment,3,1,942706,High
2,1,3763,Bronx,1997,1,1,House,1,1,973090,High
6,4,704,Brooklyn,2003,1,1,Condo,1,0,824213,Medium
4,4,3366,Bronx,1997,0,0,Condo,1,0,1000040,High
6,3,1038,Staten Island,2006,1,1,House,3,1,839649,Medium
1,4,2121,Harlem,2014,0,1,Apartment,1,0,718536,Low
4,1,1951,Brooklyn,2013,0,0,Condo,2,1,820329,Medium
2,4,3298,Bronx,2017,1,1,Apartment,2,0,910498,Medium
4,1,1108,Staten Island,1985,0,0,Condo,3,1,557327,Low
1,1,850,Queens,1995,1,0,Apartment,2,1,436327,Low
5,2,3612,Queens,2002,1,0,Condo,3,1,1056172,High
6,1,1814,Harlem,2007,1,1,Apartment,2,0,845440,Medium
6,2,2694,Harlem,1992,0,1,Apartment,1,1,1037851,High
2,2,1478,Queens,1991,0,1,Condo,3,1,634058,Low
4,4,1874,Queens,1990,1,0,Condo,2,1,871238,Medium
2,2,1617,Queens,2001,0,1,Apartment,1,0,644908,Low
5,3,3422,Manhattan,2010,0,1,House,3,1,1265257,High
4,1,3532,Harlem,2006,1,0,Apartment,3,1,1037974,High
4,3,663,Bronx,2006,1,0,House,2,1,589747,Low
2,2,919,Staten Island,2019,0,0,Condo,2,0,457495,Low
2,4,1459,Staten Island,2005,1,1,House,1,0,661706,Low
1,1,3427,Brooklyn,1986,0,1,Apartment,3,0,867882,Medium
5,3,2147,Bronx,1990,0,1,Condo,1,0,884896,Medium
1,4,3963,Harlem,2001,1,1,Condo,1,1,1071886,High
6,2,2676,Manhattan,2019,1,1,House,2,1,1151406,High
4,4,2274,Manhattan,1998,0,1,Condo,2,0,981538,High
2,3,1036,Bronx,2017,0,0,House,2,0,513793,Low
4,4,2589,Queens,1999,0,1,Apartment,2,1,961874,High
4,3,2220,Queens,1998,1,1,Condo,3,1,908973,Medium
3,4,1362,Bronx,1998,1,0,Apartment,1,0,648402,Low
6,1,1335,Harlem,2015,1,0,House,3,0,794281,Medium
3,4,3718,Staten Island,2006,1,1,House,1,1,1070683,High
4,1,3098,Queens,1996,0,1,Apartment,3,1,957192,High
2,3,1232,Brooklyn,1997,0,1,House,1,1,722125,Low
4,1,2178,Harlem,1999,0,0,House,3,1,812859,Medium
6,4,3745,Harlem,2021,0,1,Apartment,2,1,1222620,High
3,1,1676,Manhattan,2020,1,0,Apartment,2,1,744206,Low
2,3,2880,Queens,1987,1,1,Condo,1,0,877548,Medium
4,4,2430,Staten Island,2019,1,0,Condo,1,1,885623,Medium
5,1,2498,Harlem,1990,0,1,Apartment,1,1,897492,Medium
6,1,799,Queens,2009,0,0,Condo,2,1,669142,Low
6,2,1273,Queens,1991,1,0,House,1,0,736751,Low
